,site_id,nars_name,state,lat,lon,date,secchi (m),turb (ntu),area_ha,group,visit_no
1,NLA17_GA-10023,"Acworth, Lake",GA,34.0568,-84.6806,8/22/2017,1.23,4.65,119.963,all,1
2,NLA12_GA-104,Allatoona Lake,GA,34.1378,-84.6485,7/25/2012,2.32,1.46,3511.42,all,1
3,NLA17_GA-10004,Allatoona Lake,GA,34.1378,-84.6484,8/23/2017,2.52,1.49,3511.42,all,1
4,NLA12_CA-R01,Alpine Lake,CA,37.9491,-122.627,7/20/2012,4.85,0.66,99.6608,all,1
5,NLA17_NV-10225,Angel Lake,NV,41.0265,-115.087,6/21/2017,4.9,0.94,4.82613,all,1
6,NLA12_MS-107,Arkabutla Lake,MS,34.7222,-90.0742,6/4/2012,0.225,33.8,3907.84,all,1
7,NLA17_MS-10002,Arkabutla Lake,MS,34.7222,-90.0742,7/26/2017,0.875,6.63,3907.84,all,1
8,NLA12_MO-108,Arrow Head Lake,MO,36.6598,-91.8828,7/5/2012,2.86,1.02,21.2724,all,1
9,NLA17_MO-10006,Arrow Head Lake,MO,36.6598,-91.8828,7/13/2017,0.555,1.89,21.2724,all,1
10,NLA12_AZ-103,Ashurst Lake,AZ,35.0236,-111.401,8/9/2012,0.55,26.1,81.4525,all,1
11,NLA17_AZ-10002,Ashurst Lake,AZ,35.0197,-111.403,9/13/2017,0.95,8.34,81.4525,all,1
12,NLA12_NC-109,Atagahi Lake,NC,35.1483,-82.7166,6/4/2012,3.5,0.81,33.8571,all,1
13,NLA17_NC-10004,Atagahi Lake,NC,35.1481,-82.7168,6/29/2017,2.7,1.19,33.8571,all,1
14,NLA12_WA-151,Baker Lake,WA,48.6879,-121.668,9/18/2012,6.48,0.42,1941.75,all,1
15,NLA17_WA-10038,Baker Lake,WA,48.7256,-121.643,8/22/2017,3.5,1.56,1941.75,all,1
16,NLA12_SC-108,Bakers Lake,SC,33.5749,-81.8851,5/28/2012,1.05,2.8,6.75105,all,1
17,NLA17_SC-10004,Bakers Lake,SC,33.5737,-81.8841,7/28/2017,1.35,3.81,6.75105,all,1
18,NLA12_AZ-130,Bartlett Reservoir,AZ,33.8453,-111.619,5/10/2012,1.85,3.03,622.699,all,1
19,NLA17_AZ-10090,Bear Canyon Lake,AZ,34.4044,-111.002,9/26/2017,3.05,1.67,22.1499,all,1
20,NLA12_NJ-105,Bearfort Waters,NJ,41.1426,-74.4094,9/13/2012,1.4,0.81,11.999,all,1
21,NLA12_OH-112,Beaver Creek Upground Reservoir,OH,41.2382,-83.0204,9/6/2012,1.66,2.58,46.6217,all,1
22,NLA17_OH-10007,Beaver Creek Upground Reservoir,OH,41.2382,-83.0204,7/13/2017,2.05,3.83,46.6217,all,1
23,NLA12_VA-101,Beaver Pond,VA,37.2924,-77.8935,7/10/2012,0.665,4.59,28.8381,all,1
24,NLA17_VA-10001,Beaver Pond,VA,37.2924,-77.8935,6/19/2017,0.725,10.6,28.8381,all,1
25,NLA12_SD-132,Bedners Dam,SD,45.0771,-101.643,7/26/2012,0.83,3.75,22.2308,all,1
26,NLA17_SD-10019,Bedners Dam,SD,45.077,-101.643,7/26/2017,0.975,4.33,22.2308,all,1
27,NLA12_KS-106,Bee Creek Lake,KS,37.1933,-95.989,6/26/2012,0.83,6.57,13.4819,all,1
28,NLA17_KS-10002,Bee Creek Lake,KS,37.1925,-95.9867,6/19/2017,0.325,17.9,13.4818,all,1
29,NLA12_NM-134,Beeline Reservoir,NM,36.7989,-108.104,6/7/2012,3.2,1.64,86.1871,all,1
30,NLA12_RI-102,Belleville Pond,RI,41.5634,-71.4806,7/2/2012,1.1,1.5,63.7955,all,1
31,NLA12_OH-103,Belmont Lake,OH,40.04,-81.0139,7/2/2012,2.03,2.09,43.043,all,1
32,NLA12_PA-106,Beltzville Dam,PA,40.8616,-75.6119,7/31/2012,4.15,1.27,448.96,all,1
33,NLA17_PA-10003,Beltzville Dam,PA,40.8616,-75.6119,6/29/2017,4.28,1.18,448.96,all,1
34,NLA12_MA-111,Besse Bog Reservoir,MA,41.8125,-70.6382,9/9/2012,3.25,0.51,10.8437,all,1
35,NLA12_CO-102,Big Battlement Lake,CO,38.9972,-108.051,6/26/2012,7.09,0.27,14.9846,all,1
36,NLA17_CO-10006,Big Battlement Lake,CO,38.9972,-108.051,7/23/2017,9.5,0.91,14.9846,all,1
37,NLA12_IL-118,Big Bear Lake,IL,42.2436,-87.9628,7/17/2012,0.365,11.4,20.7283,all,1
38,NLA12_WY-102,Big Horn Lake (Yellowtail Reservoir),MT,45.2637,-108.042,7/24/2012,1.5,3.45,5253.91,all,1
39,NLA12_NE-158,Big Indian Creek Reservoir 14-B,NE,40.1691,-96.8307,8/30/2012,0.09,146,38.5915,all,1
40,NLA12_WY-105,Big Sandy Reservoir,WY,42.2714,-109.435,7/9/2012,2.5,4.87,868.214,all,1
41,NLA17_WY-10020,Big Sandy Reservoir,WY,42.2714,-109.435,8/27/2017,0.55,18.6,868.214,all,1
42,NLA12_NV-101,Big Spring Reservoir,NV,41.929,-119.179,6/6/2012,0.19,58.7,100.327,all,1
43,NLA12_MN-119,Big Stone Lake,MN,45.4086,-96.6258,8/7/2012,1.6,2.44,4821.59,all,1
44,NLA12_NV-119,Bilk Creek Reservoir,NV,41.6333,-118.389,7/10/2012,1.4,1.01,15.3859,all,1
45,NLA17_VA-10020,Birchin Lake,VA,37.0391,-77.906,7/6/2017,1.68,2.66,18.0129,all,1
46,NLA12_CT-101,Bissonnette Pond,CT,41.924,-72.2196,6/20/2012,1.92,1.45,19.4602,all,1
47,NLA17_CT-10001,Bissonnette Pond,CT,41.9242,-72.219,6/22/2017,2.09,1.87,19.4602,all,1
48,NLA17_LA-10303,Black Bayou Lake,LA,32.589,-92.0403,8/15/2017,1.1,3.78,658.825,all,1
49,NLA12_ID-207,Blue Lake,ID,48.2782,-116.831,7/12/2012,1.98,3,27.0535,all,1
50,NLA12_GA-105,Blue Ridge Lake,GA,34.7979,-84.2552,7/9/2012,3.24,1.4,1341.26,all,1
51,NLA12_OK-109,Bluestem Lake,OK,36.7054,-96.4191,6/20/2012,0.475,20.3,325.372,all,1
52,NLA17_OK-10004,Bluestem Lake,OK,36.7054,-96.4191,7/19/2017,0.6,12.6,325.372,all,1
53,NLA12_CA-R02,Boca Reservoir,CA,39.406,-120.097,7/23/2012,3.5,1.33,385.896,all,1
54,NLA12_CO-111,Boulder Reservoir,CO,40.0798,-105.217,9/11/2012,0.76,7.92,217.488,all,1
55,NLA17_CO-10002,Boulder Reservoir,CO,40.0784,-105.222,7/26/2017,1.85,3.9,217.488,all,1
56,NLA12_NM-138,Bowl Lake,NM,35.9808,-108.932,6/8/2012,2.5,2.18,15.3952,all,1
57,NLA17_NM-10005,Bowl Lake,NM,35.9808,-108.932,6/26/2017,1,7.98,15.3952,all,1
58,NLA12_MI-114,Brighton Lake,MI,42.5165,-83.7968,7/6/2012,2.3,2.09,63.7846,all,1
59,NLA12_TX-182,Brown Mullin Watershed Reservoir Number Two,TX,31.5875,-98.6225,7/19/2012,1.95,1.53,27.7556,all,1
60,NLA17_TX-10016,Brown Mullin Watershed Reservoir Number Two,TX,31.5863,-98.6243,8/15/2017,1.4,3.35,27.7556,all,1
61,NLA12_UT-412,Browne Lake,UT,40.8638,-109.812,9/25/2012,1.55,2.45,18.0998,all,1
62,NLA17_CA-10089,Buckhorn Reservoir,CA,40.8525,-120.087,8/16/2017,2.8,2.03,41.4611,all,1
63,NLA17_NE-10068,Buckley Creek Reservoir 4-B,NE,40.108,-97.2903,9/20/2017,0.015,720,7.82955,all,1
64,NLA12_MA-103,Buckley Dunton Lake,MA,42.313,-73.1371,9/17/2012,1.85,1.04,58.4635,all,1
65,NLA17_MA-10003,Buckley Dunton Lake,MA,42.3129,-73.1371,8/2/2017,1.55,1.54,58.4635,all,1
66,NLA12_TN-103,Burgess Falls Lake,TN,36.0444,-85.5863,9/17/2012,0.405,3.63,30.2183,all,1
67,NLA17_TN-10002,Burgess Falls Lake,TN,36.0425,-85.5897,6/6/2017,0.6,25.9,30.2183,all,1
68,NLA12_CO-R04,Button Rock Reservoir,CO,40.2166,-105.373,8/8/2012,5.75,0.65,79.3962,all,1
69,NLA12_OH-106,Caldwell Lake,OH,39.776,-81.5225,8/27/2012,1.45,2.24,24.2493,all,1
70,NLA12_KY-101,Cannon Creek Lake,KY,36.6791,-83.7118,5/24/2012,3.15,1.38,90.5571,all,1
71,NLA17_KY-10001,Cannon Creek Lake,KY,36.6817,-83.705,6/6/2017,2.45,2.57,90.5571,all,1
72,NLA12_OK-106,Canton Lake,OK,36.1147,-98.5989,7/9/2012,0.425,27.4,3254.79,all,1
73,NLA17_OK-10007,Canton Lake,OK,36.1147,-98.5989,6/19/2017,0.7,11.2,3254.79,all,1
74,NLA12_WA-114,Capitol Lake,WA,47.0334,-122.908,8/30/2012,2.42,1.45,109.404,all,1
75,NLA12_TX-101,Caruth Lake,TX,32.9444,-96.4538,6/21/2012,0.175,51.7,13.8396,all,1
76,NLA17_TX-10001,Caruth Lake,TX,32.9444,-96.4538,6/6/2017,0.3,41.3,13.8396,all,1
77,NLA17_CA-10068,Cascade Lakes,CA,39.3006,-120.438,9/13/2017,7.9,1.1,12.7696,all,1
78,NLA12_NE-110,Cedar Creek Reservoir 9-A,NE,40.3281,-96.532,7/24/2012,0.15,52.2,32.0841,all,1
79,NLA12_VA-119,Cheatham Pond,VA,37.2964,-76.6132,7/31/2012,0.29,27,44.4618,all,1
80,NLA17_VA-10019,Chub Lake,VA,36.9197,-76.1383,8/2/2017,0.325,11.9,11.1456,all,1
81,NLA12_LA-172,City Park Lake,LA,30.4228,-91.165,6/29/2012,0.45,36.7,17.3947,all,1
82,NLA17_LA-10007,City Park Lake,LA,30.4245,-91.1667,6/8/2017,0.375,28.4,17.3947,all,1
83,NLA12_KS-102,Clark County State Lake,KS,37.3909,-99.7848,6/12/2012,0.91,4.15,127.301,all,1
84,NLA12_KS-108,Clear Creek Lake,KS,39.6384,-95.4568,6/4/2012,0.185,37.6,26.8645,all,1
85,NLA17_OH-10038,Clendening Lake,OH,40.2438,-81.2218,6/27/2017,0.55,6.43,669.191,all,1
86,NLA12_AZ-140,Cluff Reservoir Number Three,AZ,32.8057,-109.863,7/19/2012,0.85,4.84,5.89728,all,1
87,NLA17_WY-10018,Coe Enlargement Reservoir,WY,44.2817,-109.11,8/18/2017,3,2.07,16.2254,all,1
88,NLA12_TX-R08,Coffee Mill Lake,TX,33.7323,-95.9947,9/12/2012,0.4,8.79,263.021,all,1
89,NLA12_CT-115,Columbia Lake,CT,41.7119,-72.329,6/26/2012,4.19,1.02,111.712,all,1
90,NLA12_DE-103,Concord Pond,DE,38.6427,-75.551,8/15/2012,1.38,2.61,27.276,all,1
91,NLA17_DE-10002,Concord Pond,DE,38.6442,-75.5475,7/18/2017,0.64,15.6,27.276,all,1
92,NLA12_NE-170,Conestoga Lake,NE,40.7651,-96.8541,8/27/2012,0.145,56.1,88.2417,all,1
93,NLA17_VA-10014,Cool Spring Lake,VA,38.2992,-77.6535,6/28/2017,0.565,11,25.3072,all,1
94,NLA17_KY-10027,Corinth Lake,KY,38.4987,-84.5809,6/21/2017,0.75,7.17,40.0961,all,1
95,NLA12_LA-105,Cotile Lake,LA,31.3165,-92.7371,6/18/2012,1.15,5.21,652.32,all,1
96,NLA17_LA-10002,Cotile Lake,LA,31.3165,-92.7371,6/28/2017,1.38,4.06,652.32,all,1
97,NLA12_MT-160,Cottonwood Reservoir,MT,46.0406,-110.692,7/26/2012,1.45,1,96.6657,all,1
98,NLA17_MT-10013,Cottonwood Reservoir,MT,46.039,-110.692,7/19/2017,1.95,3.22,96.6657,all,1
99,NLA12_MO-R01,Council Bluff Lake,MO,37.7273,-90.9226,7/11/2012,4.9,0.68,124.366,all,1
100,NLA12_DE-102,Coursey Pond,DE,38.9886,-75.5212,6/27/2012,0.325,22.4,23.0487,all,1
101,NLA12_KS-R07,Cowley County State Lake,KS,37.1022,-96.7958,6/14/2012,0.7,4.27,28.5582,all,1
102,NLA12_SC-102,Crane Pond,SC,33.0361,-79.9841,8/14/2012,0.45,1.47,14.7069,all,1
103,NLA12_MT-103,Creedman Reservoir,MT,48.9661,-109.76,8/29/2012,1.27,2.35,54.8841,all,1
104,NLA17_WA-10050,Crescent Bay,WA,47.9379,-118.989,7/18/2017,3.9,1,31.0487,all,1
105,NLA12_LA-152,Crooked Creek Reservoir,LA,30.832,-92.4822,6/19/2012,0.55,5.23,149.791,all,1
106,NLA17_LA-10006,Crooked Creek Reservoir,LA,30.8341,-92.4765,7/12/2017,0.225,41.6,149.791,all,1
107,NLA12_UT-109,Crouse Reservoir,UT,40.7238,-109.184,6/12/2012,1.35,4.14,43.2853,all,1
108,NLA17_UT-10003,Crouse Reservoir,UT,40.7248,-109.184,6/14/2017,1.15,26.4,43.2853,all,1
109,NLA17_VA-10036,Crystal Lake,VA,39.1861,-78.3402,6/26/2017,2.96,1.74,5.61623,all,1
110,NLA17_TN-10006,Cummings Lake,TN,35.0056,-85.5888,8/11/2017,2.05,2.97,2872.12,all,1
111,NLA12_OK-121,Cushing Lake,OK,35.9929,-96.8737,6/11/2012,0.195,68.2,177.657,all,1
112,NLA17_OK-10010,Cushing Lake,OK,35.9929,-96.8737,7/18/2017,0.205,52.6,177.657,all,1
113,NLA17_NM-10024,Cutter Reservoir,NM,36.6885,-107.685,7/14/2017,4.4,1.43,29.8576,all,1
114,NLA12_NV-103,Dacey Reservoir,NV,38.3982,-115.117,6/19/2012,2,1.16,72.2842,all,1
115,NLA17_CT-10006,Deep Lake,CT,41.9511,-73.4663,7/25/2017,4.22,0.78,2.23101,all,1
116,NLA12_UT-218,Deer Creek Reservoir,UT,40.4581,-111.481,8/10/2012,5.25,0.76,1023.72,all,1
117,NLA12_OH-101,Delaware Lake,OH,40.3672,-83.0595,8/16/2012,0.355,12.1,391.629,all,1
118,NLA17_OH-10001,Delaware Lake,OH,40.3672,-83.0595,6/14/2017,0.55,16.8,391.629,all,1
119,NLA12_UT-125,Duck Fork Reservoir,UT,39.1695,-111.451,7/4/2012,5.78,0.68,18.8433,all,1
120,NLA17_MS-10017,Dunavant Lake,MS,34.0052,-89.764,8/21/2017,2.88,1.55,23.6772,all,1
121,NLA12_IN-163,Eagle Creek Reservoir,IN,39.8384,-86.3045,8/17/2012,0.75,5.22,473.533,all,1
122,NLA17_IN-10012,Eagle Creek Reservoir,IN,39.8384,-86.3045,8/9/2017,1.05,4.4,473.533,all,1
123,NLA12_UT-325,East Canyon Reservoir,UT,40.9061,-111.591,9/5/2012,4.08,1.13,266.056,all,1
124,NLA17_UT-10008,East Canyon Reservoir,UT,40.9061,-111.591,6/15/2017,4.45,1.17,266.056,all,1
125,NLA17_MO-10036,East Fork Big Creek Watershed Lake A-4,MO,40.4848,-93.9513,8/16/2017,0.175,90.8,12.8872,all,1
126,NLA12_MT-124,East Fork Reservoir,MT,46.1182,-113.375,8/6/2012,8.19,0.29,152.335,all,1
127,NLA17_MT-10014,East Fork Reservoir,MT,46.1182,-113.375,7/20/2017,9.1,0.44,152.335,all,1
128,NLA17_IA-10028,East Lake,IA,41.0337,-93.7427,6/26/2017,0.75,17.2,4.30569,all,1
129,NLA12_NV-102,Echo Canyon Reservoir,NV,37.9082,-114.267,6/20/2012,1.23,1.75,23.5003,all,1
130,NLA12_IN-162,Echo Lake,IN,39.0857,-86.059,9/6/2012,0.925,5.38,5.57468,all,1
131,NLA12_UT-105,Echo Reservoir,UT,40.9425,-111.405,6/19/2012,5.55,0.85,536.641,all,1
132,NLA17_TN-10001,Elaine Lake,TN,35.3714,-86.3815,6/8/2017,0.65,15.2,12.4238,all,1
133,NLA17_OR-10004,Emigrant Lake,OR,42.1502,-122.615,8/2/2017,2.3,2.2,256.495,all,1
134,NLA17_NC-10033,Emily Babcock Lake,NC,35.7894,-78.5503,6/16/2017,0.4,14.4,2.24746,all,1
135,NLA12_AL-105,Emmit Wood Lake,AL,31.6215,-88.3537,5/23/2012,0.425,21.4,32.5615,all,1
136,NLA17_AL-10004,Emmit Wood Lake,AL,31.6207,-88.3512,7/14/2017,1.6,2.23,32.5615,all,1
137,NLA12_NE-104,Ericson Reservoir,NE,41.7643,-98.6598,7/23/2012,0.33,15.2,50.5622,all,1
138,NLA17_NE-10003,Ericson Reservoir,NE,41.7643,-98.6598,7/25/2017,0.45,9.96,50.5622,all,1
139,NLA12_TX-R02,Ester Lake,TX,31.1137,-94.143,6/13/2012,2.01,1.82,45650.7,all,1
140,NLA17_SC-10027,Eureka Lake,SC,34.638,-79.8998,7/13/2017,0.95,2.89,89.4445,all,1
141,NLA17_MT-10007,Eureka Reservoir,MT,47.8814,-112.316,7/24/2017,4.35,2.08,148.274,all,1
142,NLA17_WV-10015,Fairfax Pond,WV,39.4928,-79.7942,8/23/2017,0.9,4.03,8.92486,all,1
143,NLA12_TX-121,Fairfield Lake,TX,31.7873,-96.0645,6/13/2012,0.78,3.45,852.49,all,1
144,NLA17_IN-10085,Ferdinand State Forest Lake,IN,38.2552,-86.7764,8/10/2017,1.2,5.38,14.1659,all,1
145,NLA12_AR-101,Ferguson Lake,AR,34.5344,-92.2688,7/23/2012,0.55,6.97,105.785,all,1
146,NLA17_AR-10001,Ferguson Lake,AR,34.5394,-92.2738,6/7/2017,0.775,4.08,105.785,all,1
147,NLA12_UT-260,Ferron Reservoir,UT,39.1424,-111.453,7/5/2012,3.05,1.18,27.8564,all,1
148,NLA12_CO-127,Firestone Lake,CO,40.1217,-104.946,9/6/2012,2.08,3.93,24.7159,all,1
149,NLA12_RI-108,Flat River Reservoir,RI,41.7095,-71.6339,7/18/2012,2.14,0.96,251.674,all,1
150,NLA17_CA-10008,Folsom Lake,CA,38.7282,-121.131,7/5/2017,5.35,1.43,4477.61,all,1
151,NLA12_WY-147,Fontenelle Reservoir,WY,42.0494,-110.081,9/17/2012,3.98,0.76,2762.17,all,1
152,NLA12_MI-111,Ford Lake,MI,42.2159,-83.5844,7/5/2012,1.25,2.49,384.912,all,1
153,NLA12_WI-132,Forestville Flowage,WI,44.6985,-87.4999,9/6/2012,0.3,23.1,35.5196,all,1
154,NLA12_OK-102,Fort Cobb Reservoir,OK,35.1967,-98.483,9/4/2012,0.47,10.4,1546.24,all,1
155,NLA12_MT-161,Fort Peck Trout Pond,MT,48.0549,-106.442,9/5/2012,0.94,5.95,21.4492,all,1
156,NLA17_MT-10036,Fort Peck Trout Pond,MT,48.0551,-106.442,6/25/2017,2.15,3.21,21.4492,all,1
157,NLA17_FL-10029,Four Prong Lake,FL,30.3826,-86.4066,6/29/2017,3.18,0.87,10.456,all,1
158,NLA12_OK-311,Fourche Maline Creek Site 4 Reservoir,OK,34.9767,-95.3476,9/11/2012,1.25,3.94,12.5456,all,1
159,NLA17_OK-10045,Fourche Maline Creek Site 4 Reservoir,OK,34.9767,-95.3476,9/7/2017,0.85,6.9,12.5456,all,1
160,NLA17_TX-10112,Fowlkes Ranch Lake,TX,29.6866,-103.846,9/26/2017,1.3,3.92,6.93741,all,1
161,NLA17_NE-10072,Freese Reservoir,NE,40.3155,-96.9964,9/20/2017,0.325,51.6,4.39003,all,1
162,NLA17_CA-10002,French Meadows Reservoir,CA,39.1133,-120.439,7/18/2017,9.3,0.81,574.725,all,1
163,NLA12_VA-R01,Gatewood Reservoir,VA,37.0434,-80.8676,6/26/2012,5.18,0.51,73.7034,all,1
164,NLA12_AL-102,George Lake,AL,34.2278,-86.8434,7/17/2012,0.675,3.8,72.9504,all,1
165,NLA17_MT-10059,Government Field Reservoir,MT,48.0844,-108.384,7/10/2017,0.275,46.4,14.179,all,1
166,NLA17_OK-10087,Grassy Lake,OK,34.1716,-96.0691,8/29/2017,0.2,52.3,2.79383,all,1
167,NLA12_MT-107,Green Lake,MT,48.2431,-112.867,7/9/2012,1.2,3.72,39.8409,all,1
168,NLA17_IL-10012,Green Oaks Lake,IL,40.9777,-90.0915,8/8/2017,1.42,2.96,12.5126,all,1
169,NLA12_KY-103,Greenbo Lake,KY,38.4863,-82.8726,5/25/2012,2.55,1.02,70.4561,all,1
170,NLA17_KY-10002,Greenbo Lake,KY,38.4863,-82.8726,7/25/2017,5.95,0.92,70.4561,all,1
171,NLA12_NC-116,Greensboro Country Park Lake Five B,NC,36.1293,-79.8369,6/6/2012,0.7,6.9,2.48566,all,1
172,NLA12_NJ-119,Greenwood Pond,NJ,41.0562,-74.4822,7/11/2012,2.4,1.53,2.84642,all,1
173,NLA17_NV-10006,Groves Lake,NV,39.241,-117.166,6/5/2017,1.95,2.51,5.80479,all,1
174,NLA12_KY-122,Guist Creek Lake,KY,38.2071,-85.1406,6/3/2012,0.65,5.7,156.26,all,1
175,NLA12_UT-173,Gunlock Reservoir,UT,37.2525,-113.778,6/27/2012,2.41,1.7,100.964,all,1
176,NLA12_TX-136,H and H Conditioning Tank,TX,32.4928,-100.578,7/15/2012,0.35,8.61,12.0798,all,1
177,NLA12_MT-177,Halfpint Reservoir,MT,47.8767,-107.125,9/6/2012,0.64,1.94,13.7686,all,1
178,NLA12_CT-126,Halls Pond,CT,41.8405,-72.1098,8/1/2012,3.74,0.69,33.9186,all,1
179,NLA17_CT-10005,Halls Pond,CT,41.8405,-72.1098,6/13/2017,3.6,0.81,33.9186,all,1
180,NLA12_OH-127,Hammertown Lake,OH,39.056,-82.6907,7/19/2012,2.63,1.45,65.0867,all,1
181,NLA17_OH-10003,Hammertown Lake,OH,39.056,-82.6907,7/27/2017,2.75,2.26,65.0867,all,1
182,NLA12_NE-101,Harlan County Lake,NE,40.0631,-99.2922,7/22/2012,0.65,8.08,5312.03,all,1
183,NLA17_NE-10001,Harlan County Lake,NE,40.0631,-99.2922,6/28/2017,0.45,24.7,5312.03,all,1
184,NLA12_GA-111,Harrell Pond,GA,32.1828,-83.1709,8/8/2012,1.03,4.09,6.71585,all,1
