,site_id,nars_name,state,lat,lon,date,secchi (m),turb (ntu),area_ha,group,visit_no
185,NLA12_IA-104,Hawthorn Lake,IA,41.4772,-92.4603,7/9/2012,1.6,2.95,50.1712,all,1
186,NLA17_IA-10003,Hawthorn Lake,IA,41.4772,-92.4603,6/20/2017,1.2,7.85,50.1712,all,1
187,NLA12_MS-105,Hennington Lake,MS,31.3063,-89.4352,7/25/2012,1.35,1.89,82.0568,all,1
188,NLA17_MS-10005,Hennington Lake,MS,31.3063,-89.4352,9/6/2017,1.14,4.52,82.0568,all,1
189,NLA12_IN-112,Heritage Lake,IN,39.7208,-86.7202,9/5/2012,0.75,3.83,124.182,all,1
190,NLA17_NM-10049,Heron Reservoir,NM,36.6916,-106.698,7/13/2017,1.2,9.94,1918.98,all,1
191,NLA12_IN-171,Hidden Valley Lake,IN,39.2615,-86.1129,8/20/2012,1.38,2.24,9.5207,all,1
192,NLA17_WA-10023,Hog Lake,WA,47.3771,-117.803,8/2/2017,2.2,2.09,20.079,all,1
193,NLA17_WY-10001,Hogan Reservoir,WY,44.7876,-109.261,8/13/2017,2.5,0.95,16.7705,all,1
194,NLA17_IA-10029,Holdens Pond,IA,41.7777,-91.8444,7/27/2017,1.05,8.14,1.86166,all,1
195,NLA12_OH-104,Holiday Lake,OH,41.0885,-82.729,8/22/2012,0.5,7.32,80.7189,all,1
196,NLA17_OH-10002,Holiday Lake,OH,41.0885,-82.729,7/12/2017,0.75,10.2,80.7189,all,1
197,NLA12_GA-114,Holland Pond,GA,32.3824,-81.9293,8/29/2012,1.05,3.87,8.00473,all,1
198,NLA12_AL-101,Holt Lock and Dam,AL,33.292,-87.3914,5/24/2012,2.55,2.35,1301.87,all,1
199,NLA17_AL-10001,Holt Lock and Dam,AL,33.292,-87.3914,7/10/2017,1.05,6.84,1301.87,all,1
200,NLA12_LA-106,Horseshoe Lake,LA,32.7118,-91.7054,6/22/2012,0.65,6.94,50.1153,all,1
201,NLA17_VA-10034,Horseshoe Lake,VA,36.9394,-78.5659,6/6/2017,0.84,16.3,15.0309,all,1
202,NLA17_TX-10144,Horseshoe Tank,TX,33.5382,-99.8992,10/2/2017,0.09,179,19.5666,all,1
203,NLA12_TX-234,House Lake,TX,32.1071,-97.8812,9/27/2012,1.4,3.26,26.4746,all,1
204,NLA12_TX-124,Hubbard Creek Lake,TX,32.7975,-98.9819,7/13/2012,0.93,2.96,6050.9,all,1
205,NLA12_OK-120,Hudson Lake,OK,36.823,-96.0476,6/19/2012,0.915,7.35,103.452,all,1
206,NLA17_OK-10008,Hudson Lake,OK,36.8164,-96.042,7/17/2017,0.85,0.62,103.452,all,1
207,NLA12_NE-103,Hugh Butler Lake,NE,40.3617,-100.704,7/19/2012,0.24,48,644.459,all,1
208,NLA12_OK-134,Hulah Lake,OK,36.9311,-96.103,6/18/2012,0.2,78.6,1245.39,all,1
209,NLA12_WV-102,Hulls Lake,WV,38.8217,-80.5897,6/12/2012,1.92,3.09,334.332,all,1
210,NLA17_WV-10002,Hulls Lake,WV,38.8217,-80.5897,6/7/2017,3,1.98,334.332,all,1
211,NLA12_VA-121,Ice House Pond,VA,37.7519,-76.9337,7/11/2012,0.53,10.9,14.7601,all,1
212,NLA12_OK-302,Indian Hills Lake,OK,36.6678,-96.9967,7/11/2012,2.19,2.78,18.4103,all,1
213,NLA12_MO-105,Indian Lake,MO,38.0884,-91.452,8/14/2012,1.64,2.79,114.987,all,1
214,NLA17_MO-10003,Indian Lake,MO,38.0884,-91.452,8/1/2017,1.45,4.69,114.988,all,1
215,NLA17_ID-10084,Island Park Reservoir,ID,44.4062,-111.506,7/25/2017,1.9,2.5,3058.49,all,1
216,NLA12_FL-108,J T Budd Pond,FL,30.4346,-84.5655,7/28/2012,0.65,3.72,3360.42,all,1
217,NLA17_FL-10002,J T Budd Pond,FL,30.4346,-84.5655,6/27/2017,0.85,3.93,3360.42,all,1
218,NLA12_TX-116,James Lake,TX,32.5933,-98.3178,8/9/2012,1.9,1.48,13.8661,all,1
219,NLA17_TX-10002,James Lake,TX,32.593,-98.3163,7/11/2017,1.9,2.64,13.8661,all,1
220,NLA12_CO-131,Johnson Reservoir,CO,40.9449,-106.012,6/28/2012,3.65,0.94,17.3962,all,1
221,NLA12_MD-104,Johnsons Pond,MD,38.3756,-75.6002,8/15/2012,0.35,25.3,52.5875,all,1
222,NLA12_VA-106,Jolly Pond,VA,37.3019,-76.8211,8/1/2012,0.575,9.58,18.4329,all,1
223,NLA17_VA-10002,Jolly Pond,VA,37.3019,-76.8211,7/13/2017,1.02,11.3,18.4329,all,1
224,NLA12_NC-124,Jones Pond,NC,35.116,-80.263,8/10/2012,0.45,8.32,6.15624,all,1
225,NLA17_NC-10015,Jones Pond,NC,35.116,-80.263,6/25/2017,0.65,10.6,6.15624,all,1
226,NLA12_VA-127,Jordon Lake,VA,37.1548,-77.5205,8/15/2012,0.64,4.07,35.2667,all,1
227,NLA17_VA-10006,Jordon Lake,VA,37.1553,-77.5226,6/20/2017,1.03,4.31,35.2667,all,1
228,NLA12_PA-111,Kahle Lake,PA,41.2363,-79.6561,8/23/2012,1.1,5.16,101.69,all,1
229,NLA12_AZ-127,Kaibab Lake,AZ,35.285,-112.154,5/23/2012,0.29,55.7,24.7659,all,1
230,NLA17_AZ-10007,Kaibab Lake,AZ,35.285,-112.154,9/12/2017,0.275,154,24.7659,all,1
231,NLA12_RI-104,Keech Pond,RI,41.8915,-71.6826,6/27/2012,1.15,1.49,93.7524,all,1
232,NLA17_RI-10001,Keech Pond,RI,41.8915,-71.6826,8/1/2017,1.23,3.03,93.7524,all,1
233,NLA12_OR-123,Keen Creek Diversion Pond,OR,42.13,-122.478,7/17/2012,3,1.32,4.40431,all,1
234,NLA17_OR-10010,Keen Creek Diversion Pond,OR,42.1304,-122.478,8/2/2017,1.85,2.65,4.40431,all,1
235,NLA17_CA-10082,Kelsey Reservoir,CA,37.5416,-120.354,6/7/2017,1.38,5.37,26.5592,all,1
236,NLA12_WY-131,Kemmerer Reservoir,WY,41.945,-110.657,7/10/2012,2.95,1.04,76.199,all,1
237,NLA17_WY-10005,Kemmerer Reservoir,WY,41.945,-110.657,8/17/2017,3.35,1.77,76.199,all,1
238,NLA12_OK-103,Keystone Reservoir,OK,36.1506,-96.4397,7/2/2012,0.95,6.94,10136,all,1
239,NLA17_OK-10002,Keystone Reservoir,OK,36.1616,-96.2959,8/1/2017,1.1,4.16,10136,all,1
240,NLA12_OH-118,Killdeer Upground Reservoir,OH,40.7034,-83.3787,7/17/2012,1.2,2.75,102.711,all,1
241,NLA17_TX-10110,Killion Lake,TX,31.7575,-95.4936,9/20/2017,0.9,7.49,5.27467,all,1
242,NLA12_TX-195,King Lake,TX,33.5162,-94.1251,6/24/2012,0.35,11.5,17.0897,all,1
243,NLA17_TX-10011,King Lake,TX,33.5162,-94.1251,6/14/2017,0.295,53.6,17.0897,all,1
244,NLA12_KS-105,Kingman County State Lake,KS,37.6556,-98.261,6/13/2012,0.265,40.9,56.794,all,1
245,NLA17_KS-10004,Kingman County State Lake,KS,37.6556,-98.261,6/14/2017,0.075,53.9,56.794,all,1
246,NLA12_UT-108,Koosharem Reservoir,UT,38.6005,-111.841,5/17/2012,2.25,1.83,144.315,all,1
247,NLA17_UT-10005,Koosharem Reservoir,UT,38.6005,-111.841,6/29/2017,1.4,5.16,144.315,all,1
248,NLA17_NM-10041,La Cueva Reservoir,NM,35.948,-105.22,6/23/2017,0.3,26.7,160.177,all,1
249,NLA12_MO-117,Lac Darcie,MO,37.911,-90.6309,6/21/2012,2.5,1.69,1.77043,all,1
250,NLA12_WA-107,Lacamas Lake,WA,45.6168,-122.426,7/31/2012,1,7.13,101.308,all,1
251,NLA12_VA-103,Lake Anne,VA,38.9647,-77.3356,7/18/2012,1.28,2.5,10.1117,all,1
252,NLA17_VA-10003,Lake Anne,VA,38.9652,-77.3376,6/27/2017,1.32,3.25,10.1117,all,1
253,NLA17_TX-10022,Lake Arrowhead,TX,33.7143,-98.3716,7/20/2017,1.15,4.78,3760.18,all,1
254,NLA12_VA-104,Lake Bonaventure,VA,36.944,-82.2033,7/25/2012,1.2,3.02,29.6827,all,1
255,NLA12_AR-106,Lake Charles,AR,36.0672,-91.1424,8/20/2012,0.48,8.65,222.593,all,1
256,NLA17_CA-10012,Lake Combie,CA,39.0136,-121.041,7/5/2017,1.85,4.01,146.549,all,1
257,NLA17_TX-10096,Lake Copper Breaks,TX,34.1073,-99.7493,9/6/2017,0.6,10.7,17.8589,all,1
258,NLA12_TX-R09,Lake Davy Crockett,TX,33.7351,-95.9258,9/25/2012,0.875,1.81,143.587,all,1
259,NLA12_OK-R09,Lake Duncan,OK,34.52,-97.8189,5/23/2012,0.29,9,81.0041,all,1
260,NLA12_IA-127,Lake Fisher,IA,40.7544,-92.4401,7/10/2012,0.81,5.45,34.719,all,1
261,NLA17_IA-10007,Lake Fisher,IA,40.7544,-92.4401,7/5/2017,0.8,6.76,34.719,all,1
262,NLA12_SD-183,Lake Francis Case,SD,43.4431,-99.2576,7/5/2012,0.65,8.87,34308.3,all,1
263,NLA17_SD-10053,Lake Francis Case,SD,43.4431,-99.2576,7/31/2017,1.05,5.48,34308.3,all,1
264,NLA12_SD-140,Lake Gardner,SD,45.6045,-103.613,6/19/2012,0.475,14.1,76.9428,all,1
265,NLA17_CA-10003,Lake Greenhaven,CA,38.5085,-121.535,6/12/2017,0.4,15.1,21.3692,all,1
266,NLA12_MD-101,Lake Habeeb,MD,39.7034,-78.6529,7/5/2012,4.65,0.89,85.669,all,1
267,NLA17_MD-10001,Lake Habeeb,MD,39.7034,-78.6529,7/26/2017,5.12,0.64,85.669,all,1
268,NLA12_CO-117,Lake Hatcher,CO,37.3162,-107.113,8/2/2012,1.68,2.01,35.171,all,1
269,NLA12_OK-135,Lake Henryetta,OK,35.4122,-95.9293,6/11/2012,0.175,121,204.276,all,1
270,NLA12_NC-101,Lake Hickory (Lake Oxford),NC,35.7665,-81.3576,6/3/2012,1.2,2.34,1559,all,1
271,NLA17_NC-10001,Lake Hickory (Lake Oxford),NC,35.8146,-81.2448,6/28/2017,1.6,2.44,1559,all,1
272,NLA12_IL-120,Lake Hillcrest,IL,38.7513,-89.9924,7/24/2012,0.95,4.93,6.98792,all,1
273,NLA17_IL-10003,Lake Hillcrest,IL,38.7512,-89.9925,6/28/2017,0.65,9.76,6.98792,all,1
274,NLA12_AR-102,Lake Hogue,AR,35.5832,-90.9629,8/21/2012,0.3,19.8,95.8925,all,1
275,NLA12_AR-109,Lake Hospitality,AR,33.818,-94.06,8/8/2012,1.65,1.93,4.14923,all,1
276,NLA12_NM-105,Lake Isabel,NM,35.7589,-105.144,5/30/2012,0.3,37.8,325.898,all,1
277,NLA17_NM-10002,Lake Isabel,NM,35.7589,-105.144,6/19/2017,2.5,2.92,325.898,all,1
278,NLA12_TX-152,Lake J B Thomas,TX,32.5819,-101.166,7/17/2012,0.1,130,707.331,all,1
279,NLA17_TX-10020,Lake J B Thomas,TX,32.5819,-101.166,7/20/2017,1.8,3.19,707.331,all,1
280,NLA12_TX-137,Lake Jacksonville,TX,31.9103,-95.3019,9/6/2012,2.33,1.29,481.44,all,1
281,NLA17_TX-10010,Lake Jacksonville,TX,31.9103,-95.3019,9/13/2017,4.6,1.42,481.44,all,1
282,NLA12_OH-R03,Lake Kelso,OH,41.4447,-81.1748,9/5/2012,2.82,0.76,11.4807,all,1
283,NLA12_MD-102,Lake Kittamaqundi,MD,39.2162,-76.8537,6/25/2012,0.45,9.28,12.7105,all,1
284,NLA17_TN-10023,Lake Kyle,TN,36.5785,-87.6573,8/28/2017,1.25,6.18,27.38,all,1
285,NLA12_TN-122,Lake Lajoice,TN,35.3467,-88.8849,9/13/2012,0.675,3.46,20.3207,all,1
286,NLA17_IL-10009,Lake Lancelot,IL,40.6312,-89.7454,7/12/2017,3.75,1.1,19.0986,all,1
287,NLA12_IN-127,Lake Lemon,IN,39.2567,-86.3729,7/31/2012,0.55,5.13,592.289,all,1
288,NLA12_TX-110,Lake Lewisville,TX,33.0786,-96.9867,6/28/2012,0.775,2.92,8783.07,all,1
289,NLA12_OH-102,Lake Loramie,OH,40.3725,-84.3401,7/31/2012,0.25,26.2,327.119,all,1
290,NLA12_MD-103,Lake Louise,MD,39.6856,-79.2304,7/19/2012,1.55,2.27,12.7527,all,1
291,NLA12_AL-R05,Lake Lurleen,AL,33.2895,-87.686,7/21/2012,1.65,2,91.0347,all,1
292,NLA12_NE-109,Lake Maloney,NE,41.0374,-100.776,7/20/2012,0.625,6.78,641.023,all,1
293,NLA12_UT-203,Lake Mary,UT,40.5889,-111.59,7/23/2012,9.06,0.14,8.96495,all,1
294,NLA12_CA-R03,Lake McClure,CA,37.6638,-120.216,7/22/2012,3.45,1.1,2267.07,all,1
295,NLA12_TX-103,Lake Merideth,TX,35.5823,-101.717,7/17/2012,0.75,5.37,6559.39,all,1
296,NLA17_TX-10004,Lake Merideth,TX,35.6388,-101.66,7/16/2017,1.8,3.69,6559.39,all,1
297,NLA17_IA-10034,Lake Meyer,IA,43.1745,-91.9091,7/31/2017,0.75,4.58,12.1753,all,1
298,NLA12_NE-160,Lake Minatare,NE,41.9335,-103.494,8/23/2012,0.93,4.09,785.061,all,1
299,NLA17_NE-10007,Lake Minatare,NE,41.9335,-103.494,7/11/2017,3,1.88,785.061,all,1
300,NLA12_MS-113,Lake Mohawk,MS,34.6538,-88.7222,7/31/2012,2.75,1.34,63.7276,all,1
301,NLA17_MS-10019,Lake Mohawk,MS,34.6532,-88.7238,7/27/2017,1.7,2.62,63.7276,all,1
302,NLA12_VA-110,Lake Montclair,VA,38.6132,-77.3518,7/18/2012,1.65,2.47,39.6894,all,1
303,NLA17_VA-10010,Lake Montclair,VA,38.6132,-77.3518,6/27/2017,1.02,4.89,39.6894,all,1
304,NLA12_TX-128,Lake Montex,TX,32.6624,-97.6124,8/16/2012,1.73,1.69,43.1959,all,1
305,NLA17_TX-10049,Lake Montex,TX,32.6624,-97.6124,6/12/2017,2.5,1.76,43.1959,all,1
306,NLA12_MO-110,Lake Northwood,MO,38.4289,-91.4807,8/13/2012,2.11,2.52,31.928,all,1
307,NLA12_TX-113,Lake O the Pines,TX,32.8179,-94.6636,8/2/2012,0.55,4.66,7062.47,all,1
308,NLA17_TX-10007,Lake O' the Pines,TX,32.8179,-94.6636,9/12/2017,0.6,4.39,7062.47,all,1
309,NLA12_SD-101,Lake Oahe,SD,44.6471,-100.701,5/31/2012,1.75,2.77,125497,all,1
310,NLA17_SD-10001,Lake Oahe,SD,44.6471,-100.701,6/1/2017,2.9,2.11,125497,all,1
311,NLA12_OK-105,Lake Overholser,OK,35.4994,-97.6781,7/9/2012,0.275,51.1,637.15,all,1
312,NLA17_OK-10003,Lake Overholser,OK,35.4994,-97.6781,8/9/2017,0.3,20.7,637.15,all,1
313,NLA12_TX-105,Lake Palestine,TX,32.1887,-95.4744,6/28/2012,0.69,5.56,9530.15,all,1
314,NLA12_KY-116,Lake Peewee,KY,37.3517,-87.5261,7/1/2012,1.9,3.19,151.084,all,1
315,NLA17_AZ-10100,Lake Pleasant,AZ,33.8451,-112.266,7/26/2017,3.05,0.88,31.656,all,1
316,NLA12_WI-173,Lake Redstone 30,WI,43.6064,-90.0923,9/18/2012,0.65,8.1,242.529,all,1
317,NLA17_WI-10010,Lake Redstone 30,WI,43.6064,-90.0923,6/20/2017,1.38,4.13,242.529,all,1
318,NLA17_NM-10044,Lake Roberts,NM,33.0304,-108.16,6/25/2017,3,2,27.6677,all,1
319,NLA12_LA-102,Lake Rodemacher,LA,31.3827,-92.7275,6/17/2012,0.55,32,1181.52,all,1
320,NLA12_OK-117,Lake Rolla,OK,35.5288,-98.0261,7/10/2012,0.275,73.8,28.6262,all,1
321,NLA17_OK-10006,Lake Rolla,OK,35.5288,-98.0261,8/15/2017,0.15,76.1,28.6262,all,1
322,NLA17_MO-10039,Lake Saint Louise,MO,38.8001,-90.7975,9/19/2017,1.19,3.32,28.3521,all,1
323,NLA12_MT-156,Lake Sutherlin,MT,46.6246,-110.738,7/26/2012,4.04,0.88,150.72,all,1
324,NLA12_NC-108,Lake Tahoma,NC,35.7268,-82.0842,6/2/2012,3.12,0.75,69.7326,all,1
325,NLA12_NJ-101,Lake Tranquility,NJ,40.9509,-74.7841,7/13/2012,1.15,3.3,22.7241,all,1
326,NLA17_NJ-10001,Lake Tranquility,NJ,40.9509,-74.7841,6/12/2017,1.72,1.95,22.7241,all,1
327,NLA12_MO-115,Lake Trenton,MO,40.0808,-93.5764,7/11/2012,1.38,2.55,26.6586,all,1
328,NLA17_MO-10007,Lake Trenton,MO,40.0816,-93.5734,7/11/2017,0.885,4.92,26.6586,all,1
329,NLA12_ND-131,Lake Tschida,ND,46.6148,-101.895,8/6/2012,4.15,0.93,1328.23,all,1
330,NLA17_ND-10021,Lake Tschida,ND,46.6098,-101.854,7/5/2017,1.95,2.9,1328.23,all,1
331,NLA12_MO-122,Lake Vera,MO,40.142,-92.5746,8/29/2012,0.51,9.98,5.28288,all,1
332,NLA12_MD-115,Lake Vista,MD,38.3255,-76.4328,7/17/2012,0.35,17,1.23669,all,1
333,NLA17_MD-10004,Lake Vista,MD,38.3255,-76.4328,9/25/2017,0.225,15.1,1.23669,all,1
334,NLA17_MD-10034,Lake Walker,MD,39.1639,-77.2015,8/24/2017,0.45,14.2,12.3021,all,1
335,NLA12_NJ-106,Lake Washington,NJ,41.03,-74.3012,9/14/2012,1.38,3.35,4.68124,all,1
336,NLA12_TN-113,Lake Windermere,TN,35.2132,-89.9349,6/1/2012,0.6,5.95,8.85903,all,1
337,NLA17_CT-10010,Lake Zoar,CT,41.4121,-73.1988,8/22/2017,2.38,2.6,382.332,all,1
338,NLA12_OH-115,Lake of Four Seasons,OH,39.6535,-82.4738,8/23/2012,3.78,0.36,47.7416,all,1
339,NLA17_OH-10005,Lake of Four Seasons,OH,39.6535,-82.4738,7/24/2017,0.85,12.1,47.7416,all,1
340,NLA12_AZ-R02,Lake of the Woods,AZ,34.1611,-109.98,8/21/2012,0.3,8.88,5.1489,all,1
341,NLA17_IL-10013,Lake of the Woods,IL,40.2001,-88.3785,6/12/2017,0.875,5.49,11.4835,all,1
342,NLA12_VA-R17,Laurel Bed Lake,VA,36.9595,-81.8085,6/27/2012,4.01,0.86,133.276,all,1
343,NLA12_MT-144,Lebo Lake,MT,46.3128,-110.033,8/16/2012,0.675,3.77,125.362,all,1
344,NLA17_GA-10039,Legion Lake,GA,33.7905,-84.9463,8/9/2017,1.75,3.82,16.2439,all,1
345,NLA12_TX-118,Lemon Reservoir,TX,29.1609,-95.3252,8/30/2012,0.245,16.6,37.7352,all,1
346,NLA17_TX-10048,Lemon Reservoir,TX,29.1604,-95.3252,9/22/2017,1,6.56,37.7352,all,1
347,NLA12_MD-105,Leonard Pond,MD,38.4236,-75.5605,6/28/2012,1.1,2.33,20.6298,all,1
348,NLA17_TN-10022,Lewisburg Reservoir,TN,35.4027,-86.8397,8/25/2017,0.65,9.58,10.8498,all,1
349,NLA12_SC-118,Lib Pines Lake,SC,33.4631,-80.3893,8/13/2012,0.95,3.81,35614.1,all,1
350,NLA17_SC-10002,Lib Pines Lake,SC,33.4631,-80.3893,7/11/2017,1.35,3.74,35614,all,1
351,NLA12_VA-R05,Little Creek Reservoir,VA,37.3587,-76.8421,8/1/2012,2.52,1.11,360.85,all,1
352,NLA12_GA-127,Little Ocmulgee Lake,GA,32.0965,-82.9003,8/22/2012,0.85,4.47,138.377,all,1
353,NLA12_ID-203,Little Valley Reservoir,ID,42.2604,-111.471,8/1/2012,1,7.78,13.5957,all,1
354,NLA12_MO-R02,Loggers Lake,MO,37.3885,-91.2621,7/10/2012,2.75,1.14,8.8966,all,1
355,NLA12_CO-106,Lonetree Reservoir,CO,40.3371,-105.127,7/20/2012,2.95,1.18,189.816,all,1
356,NLA17_CO-10024,Lonetree Reservoir,CO,40.3371,-105.127,7/11/2017,3.5,1.54,189.816,all,1
357,NLA12_IA-152,Lost Island Lake,IA,43.1718,-94.9059,7/5/2012,1.12,4.52,427.701,all,1
358,NLA17_IN-10099,Lost Lake,IN,40.6107,-85.3702,7/14/2017,0.225,45,2.65897,all,1
359,NLA12_KS-114,Louisburg State Fishing Lake,KS,38.508,-94.6733,5/22/2012,0.775,6,110.039,all,1
360,NLA17_CA-10054,Loveland Reservoir,CA,32.7867,-116.782,8/22/2017,2.45,1.39,169.921,all,1
361,NLA12_UT-196,Lower Gooseberry Reservoir,UT,39.7068,-111.293,8/2/2012,3.85,0.88,31.4511,all,1
362,NLA17_UT-10009,Lower Gooseberry Reservoir,UT,39.7068,-111.293,7/13/2017,3.05,0.94,31.4511,all,1
363,NLA17_CA-10052,Lower Sunset Lake,CA,38.6114,-119.875,9/25/2017,1.6,5.52,12.4396,all,1
364,NLA12_OH-105,Lucys Pond,OH,40.4955,-83.8999,9/18/2012,0.23,25,2018.92,all,1
365,NLA12_AZ-145,Luna Lake,AZ,33.8293,-109.09,8/14/2012,1.05,3.57,48.4485,all,1
366,NLA17_AZ-10006,Luna Lake,AZ,33.8306,-109.085,7/13/2017,1.75,2.56,48.4485,all,1
367,NLA12_AZ-107,Lyman Lake,AZ,34.3607,-109.363,7/26/2012,0.225,66.7,529.233,all,1
368,NLA17_AZ-10005,Lyman Lake,AZ,34.3607,-109.363,7/10/2017,0.35,32.2,529.233,all,1
369,NLA17_AZ-10021,Lynx Lake,AZ,34.5185,-112.385,6/21/2017,5.05,0.99,19.9137,all,1
370,NLA17_OH-10013,Madison Lake,OH,39.8734,-83.3743,9/14/2017,0.55,23,38.8058,all,1
371,NLA17_WY-10039,Mahoney Reservoir,WY,42.9185,-107.736,8/18/2017,0.15,530,8.87467,all,1
372,NLA12_NJ-131,Maple Lake,NJ,39.4077,-74.7782,7/9/2012,0.85,0.97,11.8688,all,1
373,NLA17_AL-10008,Marengo Lake,AL,32.2107,-87.7503,7/13/2017,1.55,3.74,18.1758,all,1
